BBANDS_60:Real Middle Band,high,STOCH_daily:SlowD,close,STOCH_daily:SlowK,open,BBANDS_60:Real Lower Band,EMA_60:EMA,AROON_60:Aroon Down,OBV_daily:OBV,low,AROON_60:Aroon Up,RSI_60:RSI,price_change_1m,WMA_60:WMA,price_change_1d,SMA_60:SMA,MACD_daily:MACD,volume,BBANDS_60:Real Upper Band,date,MACD_daily:MACD_Hist,price_change_1w,AD_daily:Chaikin A/D,ADX_60:ADX,volume_change_1w,MACD_daily:MACD_Signal,volume_change_1m,CCI_60:CCI,volume_change_1d,
17.2238,18.48,56.6496,18.45,83.6432,17.87,15.1169,16.252,58.3333,-225373610.0,17.53,31.6667,50.3313,24.0650406504,17.1412,-4.66124661247,17.2238,0.027,10285472.0,19.3308,2017-08-11,-0.0156,1.89701897019,-312390959.19,6.3993,-23.8732554033,0.0426,1.14194078794,26.1772,-18.369861879,
17.2123,18.15,76.5216,17.59,87.5166,17.81,15.118,16.2912,56.6667,-233769655.0,17.45,30.0,50.2534,21.7737350767,17.1486,-4.20693575895,17.2123,0.0551,8396045.0,19.3067,2017-08-14,0.01,3.58158044343,-317428586.19,6.296,-27.2006283911,0.0451,41.2443954267,-3.6827,21.1346175491,
17.1847,17.05,77.4559,16.85,61.2079,16.67,15.0984,16.2987,55.0,-243940172.0,16.52,28.3333,49.3509,30.5044510386,17.1259,6.646884273,17.1847,0.0023,10170517.0,19.271,2017-08-15,-0.0343,10.5044510386,-314933931.076,6.2251,-37.141140416,0.0365,6.87493074344,-70.7016,23.9696369418,
17.1495,18.24,67.2066,17.97,52.8955,16.76,15.0998,16.3103,53.3333,-231331819.0,16.65,26.6667,49.4799,16.8614357262,17.1084,0.445186421814,17.1495,-0.0288,12608353.0,19.1992,2017-08-16,-0.0523,4.34056761269,-306607660.227,6.1273,-45.1480141776,0.0235,-13.1041064602,-8.0319,-26.8079661158,
17.159,18.55,56.4995,18.05,55.3953,18.25,15.1048,16.3552,51.6667,-222103509.0,17.68,25.0,50.4956,7.92243767313,17.1257,-0.16620498615,17.159,0.0294,9228310.0,19.2132,2017-08-17,0.0047,4.87534626039,-307986603.101,6.0414,-4.98446627822,0.0247,49.2983113918,28.1802,36.9316483733,
17.1928,18.95,59.55,18.02,70.3591,18.67,15.1706,16.3996,50.0,-234739986.0,17.71,23.3333,50.5251,10.1553829079,17.1438,4.32852386238,17.1928,0.077,12636477.0,19.2151,2017-08-18,0.0419,16.9811320755,-314304841.601,5.9702,21.1211479275,0.0351,-18.082318355,37.0235,-38.0365666791,
17.2232,18.8,67.5765,18.8,76.975,18.23,15.1942,16.4596,48.3333,-226909991.0,18.23,21.6667,51.0387,0.106382978723,17.1778,-3.08510638298,17.2232,0.1549,7829995.0,19.2521,2017-08-21,0.0958,14.1489361702,-306474846.601,5.9002,69.7581288366,0.0591,148.913696624,64.1482,-21.9377790152,
17.239,18.82,73.9799,18.22,74.6055,18.51,15.195,16.5163,46.6667,-233022259.0,18.19,20.0,50.9973,0.384193194292,17.2095,2.19538968167,17.239,0.211,6112268.0,19.283,2017-08-22,0.1215,12.7881448957,-312004993.839,5.8299,35.5595337115,0.0895,98.3988103925,47.2973,4.5940884791,
17.2647,18.68,76.7606,18.62,78.7013,18.54,15.2177,16.5676,45.0,-226629188.0,18.08,18.3333,50.8818,2.41675617615,17.2371,0.698174006445,17.2647,0.2438,6393071.0,19.3116,2017-08-23,0.1234,21.1063372718,-306890537.039,5.7569,110.265270009,0.1203,64.6812463056,49.2731,8.1785576916,
17.3052,19.03,75.665,18.75,73.6882,18.4,15.2749,16.6241,43.3333,-219713256.0,18.29,16.6667,51.0968,7.04,17.2707,0.96,17.3052,0.2834,6915932.0,19.3354,2017-08-24,0.1305,22.2933333333,-305208283.309,5.6974,90.6379790894,0.1529,91.8236761148,64.7411,26.7844738786,
17.3425,19.27,75.7112,18.93,74.7441,19.0,15.334,16.6741,41.6667,-210944928.0,18.15,15.0,50.9456,-0.792393026941,17.2984,11.3576333862,17.3425,0.3001,8768328.0,19.351,2017-08-25,0.1177,32.2768092974,-301763583.024,5.6472,47.7749463752,0.1824,65.7880270902,69.7376,74.5537575693,
17.3875,21.12,77.133,21.08,82.9669,19.3,15.3272,16.7602,40.0,-195639482.0,19.3,13.3333,52.1287,-15.2277039848,17.3626,1.80265654649,17.3875,0.4015,15305446.0,19.4478,2017-08-28,0.1753,13.7571157495,-287130903.881,5.6612,-15.5258657605,0.2262,-7.48595630601,193.228,-13.1547489697,
17.456,22.74,79.5309,21.46,80.8817,22.39,15.2589,16.8841,38.3333,-182347429.0,20.54,100.0,53.3621,-14.6318732526,17.466,-4.2404473439,17.456,0.5752,13292053.0,19.6531,2017-08-29,0.2792,18.9655172414,-289305967.099,5.7273,3.09277280191,0.296,-15.0571698744,255.6686,-37.6637905371,
17.4923,21.4,79.45,20.55,74.5013,21.35,15.1826,16.9964,36.6667,-190633191.0,20.31,98.3333,53.104,-12.7493917275,17.5595,9.73236009732,17.4923,0.6865,8285762.0,19.8021,2017-08-30,0.3124,17.6155717762,-293942953.172,5.7834,80.462714232,0.3741,1.36798522574,191.0053,62.2350243707,
17.5143,22.64,76.3144,22.55,73.5601,20.64,15.1121,17.1159,35.0,-177190783.0,20.64,96.6667,53.4326,-20.7982261641,17.6627,1.68514412417,17.5143,0.7921,13442408.0,19.9166,2017-08-31,0.3344,-1.81818181818,-281710361.892,5.8776,-1.80728780141,0.4577,-29.1644324439,263.6657,-1.91941056989,
17.5708,23.19,76.1832,22.93,80.4881,23.12,14.9368,17.2701,33.3333,-164006390.0,21.82,100.0,54.5898,-19.1452245966,17.8039,9.20191888356,17.5708,0.96,13184393.0,20.2048,2017-09-01,0.4018,-0.174443959878,-273530264.046,5.9872,-21.0966633049,0.5582,-29.0023666619,288.957,-1.72174024242,
17.6598,25.08,83.387,25.04,96.1127,23.47,14.6281,17.4728,31.6667,-151048998.0,23.45,100.0,56.1214,-24.1214057508,17.9967,-4.23322683706,17.6598,1.2106,12957392.0,20.6915,2017-09-05,0.522,-14.4568690096,-261208817.665,6.1513,-8.47739267285,0.6886,-25.6551858584,362.5981,-0.218014551076,
17.7508,25.39,88.2805,23.98,88.2406,24.61,14.3917,17.6641,30.0,-163978141.0,23.31,100.0,55.9565,-24.2285237698,18.1819,6.46371976647,17.7508,1.382,12929143.0,21.11,2017-09-06,0.5547,-8.29858215179,-265808608.925,6.3216,-15.9284339264,0.8273,-17.6698177134,312.0027,5.98649887313,
17.8427,25.76,91.1081,25.53,88.9711,25.0,14.0754,17.8886,28.3333,-150274995.0,24.51,100.0,57.0561,-24.089306698,18.4035,-5.32706619663,17.8427,1.5963,13703146.0,21.6099,2017-09-07,0.6152,-17.7438307873,-257148220.653,6.4998,-20.0465280017,0.9811,26.5315643576,335.5674,9.11881840856,
17.9568,25.56,84.3368,24.17,75.7989,25.5,13.9221,18.0762,26.6667,-165227706.0,23.61,98.3333,55.99,-16.8390566818,18.5926,-8.3988415391,17.9568,1.6741,14952711.0,21.9916,2017-09-08,0.5544,-19.4042201076,-263512707.899,6.6386,-7.85810680083,1.1197,-41.7715289221,267.066,-11.7252717584,
18.0388,23.92,72.7717,22.14,53.5452,22.79,13.8861,18.2025,25.0,-178427171.0,21.93,96.6667,54.072,-12.8274616079,18.7229,3.38753387534,18.0388,1.5821,13199465.0,22.1915,2017-09-11,0.3699,-10.3432700994,-273926356.165,6.7095,-21.5762987364,1.2122,-14.2435091119,173.9198,-21.186760221,
18.1128,23.19,53.4094,22.89,30.8843,22.07,13.8543,18.3205,23.3333,-168024245.0,21.8,95.0,53.9266,-12.7566622979,18.8462,-6.42201834862,18.1128,1.4815,10402926.0,22.3714,2017-09-12,0.2155,-17.7806902578,-268013901.82,6.7742,87.3504627448,1.2661,43.413526156,160.6023,13.9962256773,
18.1772,22.68,32.6399,21.42,13.4903,22.68,13.8589,18.4106,21.6667,-179883188.0,21.07,93.3333,53.1113,-9.15032679739,18.9432,2.66106442577,18.1772,1.3276,11858943.0,22.4954,2017-09-13,0.0493,-14.6125116713,-274716782.646,6.8099,2.25757051029,1.2784,-29.2889678279,116.9775,-8.34146854403,
18.2478,22.17,21.167,21.99,19.1264,21.25,13.8887,18.4942,20.0,-169013455.0,20.96,91.6667,52.9885,-11.9599818099,19.0344,-4.50204638472,18.2478,1.1832,10869733.0,22.607,2017-09-14,-0.0762,-13.2787630741,-267081019.795,6.8409,-3.14215629768,1.2593,-14.1081110272,110.0072,0.794941329286,
18.3105,22.1,14.9678,21.0,12.2868,21.98,13.9158,18.5692,18.3333,-179969596.0,20.78,90.0,52.7854,-13.1904761905,19.1174,-7.2380952381,18.3105,1.0421,10956141.0,22.7052,2017-09-15,-0.1738,-4.42857142857,-274385113.795,6.8644,21.0863843392,1.2159,28.7388050227,89.7441,25.753319531,
18.3237,20.32,14.5943,19.48,12.3697,20.01,13.9235,18.5889,16.6667,-193747307.0,19.17,88.3333,51.0075,-7.18685831622,19.1456,1.89938398357,18.3237,0.7913,13777711.0,22.7239,2017-09-18,-0.3397,-3.59342915811,-280734841.473,6.8267,5.50981944679,1.131,-4.58162462545,28.3748,-24.8677156895,
18.3253,20.02,12.0067,19.85,11.3637,19.64,13.9236,18.6155,15.0,-183395798.0,19.4,86.6667,51.246,-10.9823677582,19.1809,-5.18891687657,18.3253,0.6042,10351509.0,22.7271,2017-09-19,-0.4215,-9.97481108312,-276059966.441,6.7896,36.788626663,1.0256,-10.7366954905,32.068,88.2810515839,
18.3127,20.82,12.9751,18.82,15.192,20.05,13.9123,18.5972,13.3333,-202885728.0,18.06,85.0,49.809,-4.62274176408,19.1722,-2.81615302869,18.3127,0.3437,19489930.0,22.713,2017-09-20,-0.5455,-2.65674814028,-284816311.803,6.704,-42.0693352926,0.8892,-53.0869685012,12.9884,-37.7798329702,
18.298,19.12,13.92,18.29,15.2043,18.0,13.899,18.5767,11.6667,-215012395.0,17.97,83.3333,49.7138,-6.1235647895,19.161,4.2646254784,18.298,0.1286,12126667.0,22.697,2017-09-21,-0.6085,-1.96828868234,-290194224.994,6.6166,-30.7385120743,0.7371,2.27347712277,-14.9813,-13.1815114574,
18.297,19.35,17.3361,19.07,21.6121,18.84,13.8983,18.5774,10.0,-204484206.0,18.6,81.6667,50.3889,-11.7461982171,19.1709,5.24383848977,18.297,0.0088,10528189.0,22.6957,2017-09-22,-0.5826,-6.34504457263,-287527083.781,6.5388,-9.55703777734,0.5915,17.7570520438,5.3935,26.0083286879,
18.3093,20.4,25.6087,20.07,40.0096,18.79,13.9099,18.5828,8.3333,-191217811.0,18.74,80.0,50.539,-19.1330343797,19.1854,-6.42750373692,18.3093,-0.0739,13266395.0,22.7087,2017-09-25,-0.5323,-7.62331838565,-279535279.564,6.4991,-29.4412159445,0.4584,-16.9731792246,31.3841,9.57639961723,
18.3128,19.79,36.1741,18.78,46.9006,19.3,13.9134,18.5774,6.6667,-205754649.0,18.42,78.3333,50.1861,-15.8679446219,19.189,-4.84558040469,18.3128,-0.1634,14536838.0,22.7123,2017-09-26,-0.4975,1.17145899894,-286432319.491,6.4481,-33.7328447906,0.334,-21.1795027227,4.0015,-2.59445004478,
18.3305,18.57,40.5725,17.87,34.8073,18.15,13.9478,18.5523,5.0,-219914336.0,17.81,76.6667,49.5159,-15.7806379407,19.1725,2.51818690543,18.3305,-0.2804,14159687.0,22.7132,2017-09-27,-0.4915,1.67879127029,-298356266.439,6.375,-24.8247012805,0.2111,2.48671457215,-30.2685,-20.2620368656,
18.357,18.77,32.8392,18.32,16.8096,18.08,14.0051,18.5299,3.3333,-208623690.0,17.87,75.0,49.5832,-16.9213973799,19.1574,-2.1288209607,18.357,-0.364,11290646.0,22.7089,2017-09-28,-0.4601,5.78602620087,-298356266.439,6.3103,53.5678737957,0.0961,-7.08607815709,-22.5697,-25.6100138114,
18.3853,18.55,20.1657,17.93,8.8803,18.5,14.0688,18.5083,1.6667,-217022800.0,17.87,73.3333,49.5832,-11.4333519241,19.1415,-0.390407138873,18.3853,-0.4254,8399110.0,22.7019,2017-09-29,-0.4172,12.1026213051,-305273180.556,6.2467,3.66259044113,-0.0082,18.836721986,-31.4363,13.3692260251,
18.4268,18.13,13.7302,17.86,15.5006,17.75,14.2013,18.469,0.0,-226544806.0,17.31,71.6667,48.9529,-15.117581187,19.1062,3.80739081747,18.4268,-0.5133,9522006.0,22.6524,2017-10-02,-0.4041,8.06270996641,-302021763.873,6.1626,18.8761905842,-0.1092,-2.55072303042,-46.7766,-1.69501048414,
18.4782,18.79,20.3402,18.54,36.6396,18.04,14.3546,18.451,0.0,-217184199.0,17.92,70.0,49.6618,-17.5836030205,19.0896,2.4811218986,18.4782,-0.5277,9360607.0,22.6018,2017-10-03,-0.3348,7.71305285868,-298040816.069,6.1045,59.382858398,-0.1929,31.8376254873,-23.9574,2.91158468676,
18.5297,19.08,39.6874,19.0,66.9219,18.93,14.4821,18.4539,0.0,-207551050.0,18.54,68.3333,50.3741,-17.2631578947,19.0916,-4.36842105263,18.5297,-0.4835,9633149.0,22.5772,2017-10-04,-0.2324,2.42105263158,-291261933.439,6.058,-12.9507806845,-0.251,-17.0238205596,-8.1131,10.4995573099,
18.5525,19.04,59.7623,18.17,75.7253,18.94,14.5312,18.4413,31.6667,-218195637.0,18.07,66.6667,49.8305,-15.8503026968,19.0765,6.65932856357,18.5525,-0.4808,10644587.0,22.5738,2017-10-05,-0.1838,6.54925701706,-299711760.233,5.9937,-12.291392799,-0.297,7.44277819327,-26.875,62.8884709195,
18.5825,19.44,74.3547,19.38,80.417,18.18,14.6139,18.4173,30.0,-200856832.0,17.71,65.0,49.4151,-16.0990712074,19.0489,3.71517027864,18.5825,-0.502,17338805.0,22.5511,2017-10-06,-0.164,-5.93395252838,-283575646.909,5.9456,-18.6518044352,-0.338,-31.2487625301,-12.1982,-49.7846881605,
18.6277,20.21,78.8664,20.1,80.4569,19.7,14.687,18.4479,28.3333,-192150097.0,19.35,63.3333,51.296,-21.1940298507,19.0741,-3.98009950249,18.6277,-0.382,8706735.0,22.5683,2017-10-09,-0.0352,-10.0497512438,-277096216.212,5.927,50.9919389989,-0.3468,-2.43099164038,27.9246,30.0073793448,
18.6595,20.44,81.5163,19.3,83.675,20.4,14.7346,18.4696,26.6667,-203469495.0,19.11,61.6667,51.0137,-16.4248704663,19.0899,3.47150259067,18.6595,-0.3028,11319398.0,22.5844,2017-10-10,0.0352,-8.44559585492,-285181500.497,5.8988,-18.3693426099,-0.338,-21.3927896166,15.6214,31.8020887683,
18.675,19.99,81.0024,19.97,78.8752,19.52,14.7616,18.4677,25.0,-188550292.0,18.41,60.0,50.1944,-20.1802704056,19.0817,-2.55383074612,18.675,-0.2931,14919203.0,22.5884,2017-10-11,0.0359,-10.1151727591,-270639998.839,5.8428,-38.7144407111,-0.329,-34.5414027814,7.9956,-43.793371536,
18.7105,19.88,76.9754,19.46,68.3761,19.76,14.8155,18.4933,23.3333,-196935873.0,19.25,58.3333,51.1518,-21.7882836588,19.1006,-0.513874614594,18.7105,-0.2152,8385581.0,22.6055,2017-10-12,0.091,-11.7677286742,-273435192.506,5.7877,47.9010697052,-0.3063,16.067401889,9.7218,11.336578825,
18.7403,19.97,70.6043,19.36,64.5615,19.9,14.8635,18.5109,21.6667,-206272092.0,19.03,56.6667,50.8912,-22.9855371901,19.111,-5.8367768595,18.7403,-0.1693,9336219.0,22.6172,2017-10-13,0.1096,-13.0681818182,-276216193.91,5.7246,32.7912830665,-0.2789,-3.62091977491,5.3669,51.0762011902,
18.7422,19.45,58.265,18.23,41.8575,19.32,14.8671,18.4892,20.0,-220376897.0,17.85,55.0,49.5155,-19.9122325837,19.0818,-0.82281952825,18.7422,-0.2255,14104805.0,22.6172,2017-10-16,0.0427,-10.9709270433,-283621216.535,5.6435,-21.9084134804,-0.2682,-32.3308475374,-34.5599,-6.79440091515,
18.755,18.25,44.7872,18.08,27.9425,17.9,14.9013,18.4578,18.3333,-233523365.0,17.53,53.3333,49.1491,-18.0309734513,19.0421,-2.26769911504,18.755,-0.2924,13146468.0,22.6087,2017-10-17,-0.0194,-12.610619469,-276682802.868,5.5764,-12.8434496627,-0.273,-40.1299953721,-58.662,-29.7142091701,
18.7715,18.2,28.0186,17.67,14.2557,17.99,14.9459,18.4303,16.6667,-242763464.0,17.62,51.6667,49.2565,-15.7894736842,19.0049,1.58460667799,18.7715,-0.3344,9240099.0,22.5971,2017-10-18,-0.0491,-14.8273910583,-284329781.351,5.5104,57.0524082047,-0.2853,-47.0077863884,-64.9402,-1.04741302014,
18.7907,18.26,19.1004,17.95,15.1028,18.0,14.997,18.4087,15.0,-233620147.0,17.77,50.0,49.4375,-13.5376044568,18.9721,-4.34540389972,18.7907,-0.3515,9143317.0,22.5843,2017-10-19,-0.053,-15.208913649,-286755559.331,5.443,14.7349698146,-0.2986,22.07632088,-57.9727,35.644033779,
18.7858,17.69,12.9356,17.17,9.4483,17.6,14.984,18.3638,13.3333,-246022511.0,17.04,48.3333,48.5799,-14.3855562027,18.9147,-1.9801980198,18.7858,-0.4192,12402364.0,22.5877,2017-10-20,-0.0965,-7.5131042516,-294196977.731,5.4063,-19.521576693,-0.3227,-10.5340159344,-86.6104,-0.037726678559,
18.7617,17.18,13.488,16.83,15.9127,16.88,14.9169,18.2978,11.6667,-258420196.0,16.35,46.6667,47.7831,-10.9328579917,18.8348,-3.56506238859,18.7617,-0.5224,12397685.0,22.6064,2017-10-23,-0.1598,-9.92275698158,-292255171.646,5.3977,-25.1543655126,-0.3626,-33.0557761389,-105.8288,-11.155461685,
18.7255,16.82,12.4655,16.23,12.0355,16.63,14.8229,18.226,10.0,-269434862.0,16.11,45.0,47.5075,-3.88170055453,18.7479,-2.6494146642,18.7255,-0.6165,11014666.0,22.6281,2017-10-24,-0.2031,-5.85335797905,-299546570.266,5.3988,12.0397295751,-0.4134,-10.8065646294,-118.8606,4.02501537496,
18.6833,16.3,13.2863,15.8,11.9105,16.23,14.705,18.1422,100.0,-280892870.0,15.67,43.3333,47.002,-3.03797468354,18.6477,-4.74683544304,18.6833,-0.7183,11458008.0,22.6617,2017-10-25,-0.2439,-0.506329113924,-306275876.552,5.4172,-30.2390171136,-0.4744,-61.6125508029,-133.2663,26.6520149052,
18.6328,15.98,10.0146,15.05,6.0977,15.93,14.5387,18.0336,100.0,-295404668.0,14.83,41.6667,46.0508,4.05315614618,18.5213,1.12956810631,18.6328,-0.8569,14511798.0,22.7269,2017-10-26,-0.306,1.59468438538,-315235334.447,5.468,-21.1893660593,-0.5509,-58.0068438108,-153.4852,-27.7099777712,
18.5827,15.57,9.9523,15.22,11.8488,14.89,14.3696,17.9224,100.0,-284914086.0,14.64,40.0,45.8374,0.985545335085,18.3904,4.33639947438,18.5827,-0.9708,10490582.0,22.7958,2017-10-27,-0.336,6.83311432326,-312640889.437,5.5252,13.6318556969,-0.6349,-31.9586844657,-154.101,-4.85535502225,
18.5602,16.15,15.6941,15.88,29.1359,14.89,14.2833,17.823,98.3333,-274932859.0,14.89,38.3333,46.1712,-8.43828715365,18.2693,-4.53400503778,18.5602,-1.0291,9981227.0,22.837,2017-10-30,-0.3154,-0.251889168766,-306937331.151,5.5549,-14.8894720058,-0.7137,23.7415800683,-133.1811,-7.03421533244,
18.541,15.47,25.9994,15.16,37.0136,15.45,14.2117,17.7314,96.6667,-284211985.0,15.03,36.6667,46.3594,-4.88126649077,18.1536,0.791556728232,18.541,-1.0519,9279126.0,22.8703,2017-10-31,-0.2705,6.39841688654,-310733337.242,5.584,-4.10882447334,-0.7813,10.8721123089,-147.2059,32.9953058079,
18.5315,16.1,36.5598,15.28,43.53,15.38,14.175,17.6464,95.0,-271871183.0,15.14,35.0,46.5089,-4.97382198953,18.0421,2.87958115183,18.5315,-1.0489,12340802.0,22.888,2017-11-01,-0.2141,4.31937172775,-319474738.659,5.5837,-20.8649405444,-0.8349,-11.3494082475,-135.1098,-35.2293392277,
18.511,16.15,42.9848,15.72,48.4109,15.52,14.109,17.5754,93.3333,-263877964.0,15.48,33.3333,46.9733,-11.2595419847,17.942,-2.73536895674,18.511,-1.0076,7993219.0,22.913,2017-11-02,-0.1382,-3.18066157761,-321741472.405,5.581,21.7647858766,-0.8694,13.4375399948,-122.6886,43.0817796935,
18.4673,15.98,46.8307,15.29,48.5511,15.98,13.9786,17.49,91.6667,-275314804.0,14.97,31.6667,46.3593,-12.7534336167,17.826,6.34401569653,18.4673,-1.0044,11436840.0,22.9561,2017-11-03,-0.108,-2.48528449967,-325931205.87,5.5995,-21.3230053057,-0.8964,7.10879054004,-132.6273,4.23021568895,
18.4285,16.52,53.0423,16.26,62.165,15.3,13.8682,17.4149,90.0,-263394161.0,15.2,30.0,46.6789,-21.3407134071,17.7188,-2.58302583026,18.4285,-0.9721,11920643.0,22.9888,2017-11-06,-0.0605,-10.209102091,-318706573.749,5.5924,-19.9321546665,-0.9115,-32.2924191254,-108.3617,-28.7364364489,
18.3947,16.13,55.9166,15.84,57.0336,16.01,13.7761,17.3495,88.3333,-271889236.0,15.42,28.3333,46.9862,-22.4747474747,17.6202,1.83080808081,18.3947,-0.9181,8495075.0,23.0132,2017-11-07,-0.0053,-6.43939393939,-317151137.481,5.5855,-7.34877561411,-0.9128,17.0198968226,-112.6616,4.74142959303,
18.3868,16.55,63.3743,16.13,70.9242,16.2,13.754,17.3069,86.6667,-262991373.0,16.05,26.6667,47.8613,-21.6367017979,17.5433,-1.17792932424,18.3868,-0.8151,8897863.0,23.0197,2017-11-08,0.0782,-7.7495350279,-323201684.321,5.5588,-44.9695617925,-0.8933,-21.5249436859,-96.0269,9.75557839,
18.3703,16.36,63.8681,15.94,63.6464,16.36,13.7059,17.2529,85.0,-272757274.0,15.66,25.0,47.3691,-20.4516938519,17.4539,-4.51693851945,18.3703,-0.7563,9765901.0,23.0347,2017-11-09,0.1096,-2.63488080301,-325154864.521,5.5495,14.2938577813,-0.8659,-17.5008327445,-102.9187,-0.337654457075,
18.3275,15.96,60.6845,15.22,47.483,15.85,13.5919,17.1826,83.3333,-282490200.0,15.11,23.3333,46.6806,-16.1629434954,17.347,-2.03679369251,18.3275,-0.7454,9732926.0,23.0631,2017-11-10,0.0964,-3.41655716163,-332368680.262,5.5639,14.0037127581,-0.8418,-41.1046277348,-118.5572,-7.54926113689,
18.2792,15.44,45.3518,14.91,24.9261,15.39,13.4608,17.1048,81.6667,-291488362.0,14.81,21.6667,46.3072,-4.69483568075,17.2317,-2.07914151576,18.2792,-0.7523,8998162.0,23.0975,2017-11-13,0.0716,0.536552649229,-338510282.897,5.591,-7.76411893896,-0.8239,91.6428710663,-126.6713,6.0727957554,
18.2152,15.0,26.704,14.6,7.7027,14.68,13.295,17.0158,100.0,-301032964.0,14.39,20.0,45.7858,-3.08219178082,17.1042,1.50684931507,18.2152,-0.7827,9544602.0,23.1353,2017-11-14,0.033,6.84931506849,-341483191.717,5.6354,2.93104940363,-0.8157,27.056738458,-133.5253,-17.5367291376,
18.1523,14.9,15.0204,14.82,12.4323,14.88,13.1371,16.9307,98.3333,-293162173.0,14.42,18.3333,45.8301,-5.26315789474,16.9797,0.404858299595,18.1523,-0.7952,7870791.0,23.1676,2017-11-15,0.0164,3.37381916329,-336235997.717,5.6791,-44.1169635936,-0.8116,10.7878102722,-126.3392,-37.7885526372,
18.0948,14.97,13.685,14.88,20.9199,14.68,12.9991,16.8553,96.6667,-288265640.0,14.63,16.6667,46.1434,-1.27688172043,16.8643,4.30107526882,18.0948,-0.7791,4896533.0,23.1905,2017-11-16,0.0259,5.24193548387,-333931746.894,5.7185,24.4546294286,-0.8051,96.8472999161,-117.5773,127.953635766,
18.0388,15.76,26.1751,15.52,45.1731,15.06,12.8795,16.7922,95.0,-277103815.0,14.93,15.0,46.5922,-4.31701030928,16.7605,-5.28350515464,18.0388,-0.7338,11161825.0,23.1982,2017-11-17,0.0571,-0.966494845361,-329224953.219,5.7171,-36.0505114531,-0.7908,-23.5811975192,-95.9134,-0.590656097905,
17.978,15.17,37.1777,14.7,45.4399,15.12,12.7399,16.717,93.3333,-288199712.0,14.5,13.3333,46.0331,7.14285714286,16.6445,1.97278911565,17.978,-0.7241,11095897.0,23.2161,2017-11-20,0.0533,-1.08843537415,-333696434.1,5.7348,11.3107664932,-0.7775,9.4413908132,-109.7511,-25.2017750345,
17.9038,15.33,46.6095,14.99,49.2156,14.89,12.6169,16.6558,91.6667,-279900178.0,14.85,11.6667,46.5638,8.33889259506,16.5419,4.06937958639,17.9038,-0.6804,8299534.0,23.1908,2017-11-21,0.0776,-3.80253502335,-337154573.266,5.7442,23.9583210334,-0.7581,27.6005375724,-98.5184,18.3724170538,
17.8158,15.78,48.341,15.6,50.3675,15.3,12.5316,16.61,90.0,-270075819.0,15.26,10.0,47.1827,8.39743589744,16.4552,-1.79487179487,17.8158,-0.6057,9824359.0,23.1001,2017-11-22,0.1219,-6.92307692308,-334131693.574,5.7303,11.3578402418,-0.7276,14.448616953,-81.5561,-55.2292724645,
17.7307,15.825,54.3457,15.32,63.4539,15.61,12.4452,16.5638,88.3333,-274474256.0,15.2,8.3333,47.1015,17.7545691906,16.3695,2.21932114883,17.7307,-0.5451,4398437.0,23.0161,2017-11-24,0.146,-8.94255874674,-336841130.766,5.7195,106.148479562,-0.6911,169.768283597,-81.6903,38.548352517,
17.6427,15.9,63.5717,15.66,76.8938,15.81,12.3781,16.5243,86.6667,-268380294.0,15.36,6.6667,47.3472,14.5593869732,16.2917,-1.85185185185,17.6427,-0.4786,6093962.0,22.9072,2017-11-27,0.17,-14.8148148148,-336164023.877,5.705,101.016366692,-0.6486,52.5734161125,-73.8284,17.1311865745,
17.5322,15.7486,68.3679,15.37,64.7559,15.69,12.3452,16.4806,85.0,-275518224.0,15.19,5.0,47.1108,16.5256994144,16.2113,-5.40013012362,17.5322,-0.4346,7137930.0,22.7191,2017-11-28,0.1712,-16.7859466493,-338701784.167,5.6988,13.0745047934,-0.6058,58.0047997108,-77.5618,73.0323497148,
17.3818,14.99,62.7563,14.54,46.6192,14.99,12.3698,16.4133,83.3333,-287869152.0,14.4301,3.3333,46.0652,22.1458046768,16.1096,-0.825309491059,17.3818,-0.4558,12350928.0,22.3939,2017-11-29,0.12,-15.5433287483,-346204107.105,5.7285,-19.5127038227,-0.5758,-15.5051426095,-98.6255,-16.7029149551,
17.2287,14.805,45.3311,14.42,24.6181,14.37,12.392,16.3382,100.0,-298157115.0,14.12,1.6667,45.6448,33.9805825243,16.0027,0.693481276006,17.2287,-0.492,10287963.0,22.0653,2017-11-30,0.0671,-12.3439667129,-347480715.652,5.7721,-32.1284203685,-0.559,6.77963169191,-102.1734,6.33974869466,
17.0592,15.23,28.9461,14.52,15.6008,14.42,12.5536,16.2726,98.3333,-287216921.0,14.34,0.0,46.0004,26.2396694215,15.9079,-3.92561983471,17.0592,-0.4971,10940194.0,21.5647,2017-12-01,0.0495,-12.6721763085,-353995662.641,5.7918,-26.3560865557,-0.5467,20.3233050529,-92.114,-17.1192850876,
16.897,14.36,18.1921,13.95,14.3573,14.3,12.6535,16.1942,100.0,-296284232.0,13.88,0.0,45.3694,33.5483870968,15.8037,-4.37275985663,16.897,-0.5322,9067311.0,21.1406,2017-12-04,0.0115,-8.53046594982,-360418341.266,5.8327,-36.7812243343,-0.5438,0.0457246916975,-110.6592,35.0991600487,
16.747,13.74,14.8798,13.34,14.6814,13.72,12.5903,16.0872,100.0,-308534093.0,12.93,0.0,44.0989,36.5817091454,15.6736,-4.12293853073,16.747,-0.6294,12249861.0,20.9037,2017-12-05,-0.0685,6.52173913043,-360267108.414,5.9165,40.7716871236,-0.5609,-42.7423217292,-131.8753,-34.1120768636,
